Date,ISRG,AMAT,TMUS,TSLA
2016-02-19,0.006855635698505447,0.07047147369311468,-0.045864171475505144,-0.0011392968371775059
2016-02-22,0.009462961373331247,0.011425568701822764,0.025178909980986486,0.06699479062990088
2016-02-23,-0.004732476741472369,0.0010818965074534947,0.010326612992078932,-0.0029818286241705128
2016-02-24,0.008653685034111236,0.009724470455164225,0.016021965566134222,0.010101004393246793
2016-02-25,0.010168901897375182,0.010701020690436325,0.0429583340749502,0.047094914915335684
2016-02-26,0.014643825055427495,0.005823015131254383,-0.02320117006520439,0.015525816600528097
2016-02-29,-0.007771362428716677,-0.0068420475740401665,-0.009874843819487111,0.008353468768718342
2016-03-01,0.01497178925448428,0.02649707782999977,0.04177911525472311,-0.029073080259574557
2016-03-02,0.004059569671797547,0.006194814950351679,0.0031047216611128636,0.010678823954507921
2016-03-03,0.0004008154401358155,-0.0020522251616709175,0.005158486220482761,0.039290607872446426
2016-03-04,-0.0059055173444555464,-0.0030846133229799344,-0.01257377751999611,0.02707681972740761
2016-03-07,0.0035748523017273826,0.0025783729641253306,0.004158055603786126,0.021140033080221166
2016-03-08,-0.010180024285398659,-0.03395072704673563,0.008023027198017951,-0.013103370952345483
2016-03-09,0.010655203435965044,0.020766605092051638,-0.019255637206792242,0.030207303417474796
2016-03-10,0.0013964228993219585,0.02086638740038138,-0.01649198520345252,-0.01696052509474255
2016-03-11,0.011765730968058774,0.024016293113806375,0.0047911146255879,0.011307091998520313
2016-03-14,0.021741743219545695,-0.0064869720191568225,-0.017483549003218468,0.036867487272411736
2016-03-15,-0.009560381086110237,-0.0005023136758676161,-0.008627660221977584,0.014826854254383681
2016-03-16,-3.4133550790516054e-05,0.007537419570119885,0.011150367844850573,0.01644223390939903
2016-03-17,-0.04261292599862454,0.011471483162064366,-0.0005380368697180948,0.02005139734476491
2016-03-18,0.03680980359081354,0.01035529262679269,-0.006189473634759857,0.028094340456043643
2016-03-21,-0.00010292911046050346,0.011712819421240361,0.011373007486389364,0.023975234953553137
2016-03-22,0.01379097609808344,0.0024121176126068455,-0.0018742392276656084,-0.01711979903690175
2016-03-23,-0.007952136613915028,-0.024061798117974265,-0.005633062939926714,-0.04977800018235601
2016-03-24,-0.0051506900650540866,-0.006410098585660107,-0.0018881819949720935,0.0232275906570083
2016-03-28,0.0014742671865604073,0.002481548026807223,0.0010809869504146974,0.011020873910291051
2016-03-29,0.03235357313796894,0.019306660492061978,0.037526974069117536,-0.0005646003647661324
2016-03-30,-0.007942644540042454,0.02185532023200354,0.0002600616983217119,-0.014078972960765879
2016-03-31,0.0046299335573949385,0.006653991720617425,-0.0036417750112966996,0.012693337980441255
2016-04-01,0.009067422180460749,0.011331443617615511,0.027676057694917322,0.03403399570678456
2016-04-04,0.02565540968001523,-0.011671184613134766,0.007621944151170457,0.039563979070301736
2016-04-05,-0.014693128301472291,-0.010392364002260623,-0.013111408558069138,0.03433343457363125
2016-04-06,0.02153626129724162,0.005250647851845258,-0.0010219849416874816,0.038947853163352475
2016-04-07,-0.0181114659562015,-0.012345375053864016,-0.007161213243911724,-0.030969800698537053
2016-04-08,0.008116708511185067,-0.0004807177898307202,-0.003091023929782555,-0.02772166475041915
2016-04-11,0.0006937693156090496,0.0072146453996757565,-0.0015505090311717096,-0.0005998457768249255
2016-04-12,0.008561811991319557,-0.00047709636826953616,0.006470110355256908,-0.008402652353309281
2016-04-13,0.0023980065095805525,0.018155443110603464,-0.0010287586186844555,0.0270760454618868
2016-04-14,-0.0062518787996926894,0.00797712370754855,-0.0010294095570260176,-0.010489893292484176
2016-04-15,0.0018135622320623046,-0.00046480440267815393,0.012367893038815136,0.010521694235412493
2016-04-18,0.004421472416865191,0.004191147992515631,-0.0010180832467343581,-0.002475334060495493
2016-04-19,-0.0052154963860704395,-0.016697393491666546,0.015286508698562962,-0.02564203697895895
2016-04-20,0.03342898363889879,-0.0028299873784394247,0.007528324180999135,0.010510619221744344
2016-04-21,-0.004111286943710435,-0.008987951566441721,0.0024906906668913376,-0.006720777009723511
2016-04-22,-0.0058575222613443945,0.007159650270512463,-0.0007452029041621344,0.021990432529629622
2016-04-25,0.0009244939573795907,-0.007582637306806084,0.023868715701021115,-0.007605979610801672
2016-04-26,-0.009769170610573141,0.015759465171099052,-0.044924736203130644,0.007624509088934195
2016-04-27,0.0008062792292504728,0.007052134956938572,0.009407539953067756,-0.008946136908751234
2016-04-28,-0.002385431803182958,-0.028477806011345974,0.0015112535019317086,-0.014952135009967504
2016-04-29,-0.008139277592358662,-0.016338395567955688,-0.012072482995114986,-0.028056989923414988
2016-05-02,0.011175693477843529,-0.007816314523893197,0.01807552865025075,0.004319697802968259
2016-05-03,-0.023257003976810853,-0.010339783935843894,-0.008252212913978485,-0.03920601056164674
2016-05-04,-0.005625314392040726,-0.012438073701040553,-0.01411999383764595,-0.04201105333661326
2016-05-05,0.0002763771950415883,0.0,0.003836313502317612,-0.04955961442777834
2016-05-06,0.005915582954024057,0.0010076642248670886,0.006114825862459483,0.016073354609201562
2016-05-09,0.00791656950577635,0.001006542472376637,0.010382350275796925,-0.02796256243720341
2016-05-10,0.0043278279302898515,0.004524940274843514,0.02280704563029934,-0.0011008885097381071
2016-05-11,0.0018035185104210427,0.0015016615354646046,0.0002449923371841134,0.0012937597581215154
2016-05-12,0.008937582632328134,-0.01899071295710486,-0.0024497120878770318,-0.00803978103371572
2016-05-13,-0.00708991553815963,-0.0010190660463498258,-0.001964855146739608,0.001592002938870074
2016-05-16,0.010273421005188021,0.012238764556906867,-0.0004919367860741763,0.003275341382076302
2016-05-17,-0.02186474184995557,-0.010579291908952904,0.0024618712741670823,-0.01742759842604591
2016-05-18,0.006163764591686993,0.014256836434678455,-0.0009825250074244618,0.03180885470243422
2016-05-19,-0.0022713192486865097,-0.0005020614835182791,0.003195859115357136,0.01913147353519906
2016-05-20,0.014091319375646671,0.1381213639997243,0.021808303995825007,0.023558406194412074
2016-05-23,-0.00621267753104604,0.010591256231750057,-0.0014389615880792128,-0.01843105074925866
2016-05-24,0.0159389360069091,0.03026346047980999,0.005523555313159845,0.007816075741021722
2016-05-25,0.006842372458233381,0.007236945993958077,0.005970793324946655,0.0076637497781955055
2016-05-26,-0.009081843371490872,0.002958545346403607,0.012108458617313245,0.02522997924071091
2016-05-27,-0.0008631560389995574,0.029919852932552837,-0.002111261478966342,-0.00923954578720032
2016-05-31,-0.0030472758083358586,-0.0008181472927643041,0.00517147985147659,0.0008518675345341453
2016-06-01,0.004695123151781999,-0.0016382433917614403,-0.0032740355508338315,-0.016440468601288782
2016-06-02,0.0027442561317208014,0.0057426943206912995,0.013373934428381196,-0.0027327356754038856
2016-06-03,-0.004066031536039683,-0.005301905265255535,0.010187669284271728,0.00013700139934802458
2016-06-06,-0.0019157585915594577,-0.009020159127118732,-0.01283527118371719,0.007717276207808599
2016-06-07,0.0004247648264474879,0.0,0.015556124639128255,0.05283668197567204
2016-06-08,0.010992548283256687,0.0024824753134649047,0.003886604891708778,0.013686831518021192
2016-06-09,0.008275248624343146,0.007841602694351302,-0.01890212498351007,-0.026154878987485475
2016-06-10,-0.010197458776112112,-0.014332346002641771,-0.026694613638396092,-0.0460847232525351
2016-06-13,0.0039120994469934445,-0.005401114433298715,0.003338844138826902,-0.00420496739684062
2016-06-14,0.0013818194688364205,-0.008353943537358854,0.006655372404163362,-0.013356605490256634
2016-06-15,0.00018598267625136167,-0.001685257717714328,-0.016292766145612037,0.012746565418183309
2016-06-16,-0.0024491503279104876,-0.0004216670909632514,0.002400509015336949,0.0010565546173815221
2016-06-17,-0.002781558212500257,-0.010975233108803772,0.00023960904772124536,-0.011288062840889457
2016-06-20,0.009879396739744584,0.008536236274474973,0.01220934534485707,0.019631474173017693
2016-06-21,-0.004490192087620359,0.008463626070259078,0.01513727578207602,-0.0004096198348979563
2016-06-22,0.009733855018040138,0.005874878409059647,-0.005125601644393019,-0.10450341756812143
2016-06-23,0.015150892317707276,0.022945434431189238,0.022716578935338294,-0.001322128315258908
2016-06-24,-0.024950133270398744,-0.05261027404975005,-0.0588505980209304,-0.016547827629193046
2016-06-27,-0.023138213362933757,-0.0404647204331835,0.002433409687901289,0.027957518513328727
2016-06-28,0.013827529131471339,0.029160809441302504,0.03179577700449765,0.016318349791359932
2016-06-29,0.02992441641420518,0.027027362425001034,0.02211253091951071,0.041627392999816326
2016-06-30,0.005610235665602037,0.017402169772937848,-0.004142561004317424,0.009943412480724279
2016-07-01,0.007408475552663996,-0.003337643429460968,-0.006470982996534702,0.019879378262587677
2016-07-05,-0.0024613959644648187,-0.002092723860671386,0.0051172544169173495,-0.011639738141737244
2016-07-06,0.008681029401160556,0.0067114195633073415,-0.0013884009708614586,0.002149711537805965
2016-07-07,0.007248983253772323,0.012083191074958144,-0.004403436061172328,0.006994990541306256
2016-07-08,0.00524211600699509,0.026348334831278963,0.014432208397280544,0.0038899525017721537
2016-07-11,-0.007571772885452632,0.008824691376541072,0.010555338324439445,0.036903805062947104
2016-07-12,0.0023898566850399927,0.010338020599847564,-0.0090826725087515,-0.0005783013468687592
2016-07-13,-0.0036575811788917,0.019677480118726276,0.013061343383886648,-0.009436981531152133
2016-07-14,0.004101973039337015,0.007332660871424812,-0.004071526916374579,-0.004493707690691684
2016-07-15,-0.007726489861205277,0.009195866544472908,0.008630495263626248,-0.005100971389125797
2016-07-18,0.00023865331519168365,0.009870478302579144,-0.00090070910517559,0.026542674288099866
2016-07-19,0.0020282739774506453,-0.007894725912891531,0.0002256038255541437,-0.004375689688323026
2016-07-20,0.046361090510383285,0.009852344839556215,0.0036050922934380836,0.013761894071912417
2016-07-21,-0.017210722080909457,-0.015759746198692137,0.002918626744472963,-0.03441934896442955
2016-07-22,-0.002286764502013372,0.005337418234614422,0.017237687223525144,0.0080272130645338
2016-07-25,-0.004351733193036722,0.004550572185066493,-0.008802836423917437,0.03482249963460071
2016-07-26,0.00036424613554952856,0.012080209550269005,-0.0013322534833354327,-0.002173785411705653
2016-07-27,-0.005155691276146346,0.0033567579745090725,0.014673279780401893,-0.0044442402825445315
2016-07-28,0.010262287956442684,-0.010408879244617197,0.012708218476206401,0.0092782587991731
2016-07-29,0.008216283833776261,-0.012396708395513212,0.002596138411500526,0.0181258915884297
2016-08-01,-0.002716442217647219,-0.0007608174257979217,0.015753193490261053,-0.02035866545145193
2016-08-02,-0.004871247654923527,-0.011419575845018959,-0.005523755401809272,-0.012216845667703868
2016-08-03,-0.003997120521909925,0.008856185156932206,0.008545117794776846,-0.006205976906180188
2016-08-04,0.00852084218185789,0.006488554415432057,0.0025417816120063552,0.02134724289646428
2016-08-05,-0.00037490829002717607,0.01668575360090485,0.009507955108140953,-0.00251507260151429
2016-08-08,-0.0007067200800210394,0.0007457437099716024,-0.0035581417382647418,-0.01682385523320451
2016-08-09,0.005542399794493891,-0.0014906135294022738,0.0006301691348291616,0.012911226187923619
2016-08-10,-0.004937740842870464,-0.014184862844793256,-0.009235965976307381,-0.014972973712197857
2016-08-11,0.0033177367876648933,0.015524647445176676,-0.007838869110151858,-0.003279367580152681
2016-08-12,-0.006642259491674629,0.013422979342809782,0.0025624911148165452,0.003112321193226242
2016-08-15,0.002995949614460036,0.010669327752078184,-0.0038340813162245357,-8.864212814152506e-05
2016-08-16,-0.0100289346496244,-0.00910065506712232,-0.01133189342287344,-0.008776982760304364
2016-08-17,-0.004577036030371628,0.0025716864425060493,0.0030277185501066395,-0.0016546746205348128
2016-08-18,0.0039830266135716386,0.014290781074915104,0.012936596664293365,0.001209501174802119
2016-08-19,0.002989965513494397,0.07080934893028523,-0.015112955524224203,0.006666333002271596
2016-08-22,0.0066601630367491005,-0.016531807460748005,0.009509518350295565,-0.009199968973795603
2016-08-23,0.005359356397150794,0.030981489482156732,0.0025690743449990894,0.00856766810594789
2016-08-24,-0.014900274792386314,-0.008347422548432348,-0.013239537426552705,-0.009873672296182856
2016-08-25,0.0012544283071938,-0.001683551967450403,0.0015148852240907118,-0.007456626175134096
2016-08-26,-0.001689881109151803,0.010792417445239844,-0.006914432917484392,-0.004389940220988597
2016-08-29,0.0032979104049304375,0.0026695434543095864,0.016753774750787098,-0.021773698929720697
2016-08-30,-2.916158544352676e-05,-0.0019968445881827224,-0.013481740303424528,-0.017936898094209175
2016-08-31,-0.0016144204649990446,-0.005001676308825198,0.005206051312795612,0.003170288138355737
2016-09-01,0.004763864453086297,0.015080598390742495,-0.0019420619470071898,-0.05301630375559707
2016-09-02,-0.0019139138971713265,-0.008913973549969478,0.022486416301176426,-0.014892723045455192
2016-09-06,0.006900369721444699,-0.0013323016828639123,-0.001691794123127588,0.0255334510261378
2016-09-07,-0.004400407675941964,-0.0023349738318245716,-0.010167210487754819,-0.0055218884189791595
2016-09-08,0.0015649949009306496,-0.004011816582203509,-0.00042799579866215076,-0.021565611159450437
2016-09-09,-0.021601591400255193,-0.031219017823701734,-0.04431606528503251,-0.014643244819832146
2016-09-12,0.010602987276415288,0.025294909077037353,0.028898070582312974,0.019694523621018867
2016-09-13,-0.016330325338494878,-0.007097175661662347,-0.012845746263751012,-0.011346487834701269
2016-09-14,0.0013239961066628947,0.0017018891495612642,0.011689293344795404,0.0018362791436163928
2016-09-15,0.01644574667339782,0.02446493300372521,0.028559020277058256,0.020416452841336197
2016-09-16,0.0031862945077894,-0.0033167083607636982,-0.013353153531496686,0.02484780383791363
2016-09-19,0.01046079687170498,0.008319434260715575,-0.013318749694765541,0.00457645297210707
2016-09-20,0.007670668361359212,0.0029703439352228855,-0.03113449407969604,-0.008238786856348712
2016-09-21,0.005995363347256033,0.005923024576312663,0.031011079798946017,0.0028341798567572685
2016-09-22,0.021534511052926586,-0.009159358163441045,0.025065568214767575,0.005896172409194822
2016-09-23,-0.011111189720854009,-0.020798992028308927,0.005528369167371094,0.004941130603694166
2016-09-26,-0.004195844896342837,-0.010451999884361629,-0.0078241178445142,0.007423489184726462
2016-09-27,0.018310611655672604,0.009880859952789978,-0.00042617812672895994,-0.015216031256459872
2016-09-28,-0.003360243054148615,0.0033739919542774555,-0.0019190422198593904,0.002235048163077513
2016-09-29,0.0030929039231024635,-0.005379949500860404,-0.0074769992598944235,-0.027003426930455432
2016-09-30,0.006722353121142888,0.019269722432970315,0.00559628013424307,0.016591937232549814
2016-10-03,-0.009505686852969042,-0.007628667983322401,0.003424529280082078,0.047394990482537924
2016-10-04,-0.001838603969353203,-0.010360962661445816,-0.002772944625146434,-0.010715983364832038
2016-10-05,0.0020652448346123453,0.011144775181442412,-0.014545461951997019,-0.013953932130380098
2016-10-06,-0.0026597593499156913,-0.001669844915999641,-0.012372498256515208,-0.03578625635704735
2016-10-07,0.0025830579889902783,-0.004683867954391574,-0.005054963165327275,-0.021840779371141483
2016-10-10,0.009149950536543328,-0.012437006700900755,0.019438809117905853,0.02207415798926582
2016-10-11,-0.01974860365370723,-0.02518726761794321,-0.011700947492616076,-0.004229886150648454
2016-10-12,0.0008870420232292009,0.0,0.00920853326402149,0.007046466386483763
2016-10-13,0.003530535890224007,-0.02723433384513374,-0.00043459077055740813,-0.006302456879140883
2016-10-14,0.0020603985111773415,0.007537578843377135,0.004781800855538254,-0.018627583354229538
2016-10-17,-0.007651250798265896,-0.009618735955376101,0.006272844535720079,-0.012976444351751049
2016-10-18,0.017323513068999707,0.007913539761139177,0.01784187966760875,0.02650023191602613
2016-10-19,-0.05625368960289523,0.010706505764826568,-0.0006335455541960355,0.02240090564098618
2016-10-20,0.0010129364117272832,0.0021189022407299696,-0.005705943919359857,-0.021910099567979402
2016-10-21,-0.005573267250254643,0.0017615582819312525,-0.0063761051174877625,0.00497237481730628
2016-10-24,0.010294720216414532,0.02532539304161041,0.0949731456513403,0.013344029700076643
2016-10-25,-0.008029241273788457,-0.009948724958504296,-0.031060709342789816,-0.0020714054958987926
2016-10-26,-0.020279638025144875,-0.0003461880434176834,-0.002016073716434752,-0.0004941818395456377
2016-10-27,-0.003740285191201842,0.0003463079310828121,0.0,0.008751979915121444
2016-10-28,0.005005804438912742,-0.006929849787107978,-0.0030302998728071184,-0.0198029875608402
2016-10-31,0.008296404225339726,0.014654805026011575,0.007700034312774884,-0.011201655407329203
2016-11-01,-0.003511487785805123,-0.0061898458686951985,-0.008847726792408639,-0.03509842661102913
2016-11-02,-0.004703437861921178,-0.010726715133780318,-0.0022316769661878677,-0.014518503789442305
2016-11-03,0.01009649215065811,-0.011192630575876605,0.0069134636390713045,-0.0031911467456550158
2016-11-04,-0.0027922700012911195,-0.001768712180268639,-0.0034330379730102,0.01675382136299608
2016-11-07,0.010440607952619807,0.03933397734089694,0.02026334974365107,0.013906348645120303
2016-11-08,0.009875760511795395,0.006136940459037898,0.0021848520183740394,0.008954005217394645
2016-11-09,-0.049143965646578525,-0.012877074216242623,0.050534942239478964,-0.025033363190080093
2016-11-10,-0.024468109550449868,-0.0326124592371515,-0.015657577306860126,-0.024781658082167812
2016-11-11,-0.021651611902244183,0.022711403078945258,0.006899432671071848,0.017318643404319323
2016-11-14,0.004567734462900042,0.005898577726804799,0.007232521601208797,-0.03770682709596174
2016-11-15,0.02553626452319535,0.021386461485249697,0.01020413135894227,0.012785831275339055
2016-11-16,0.004386899118150156,0.013846703533721527,-0.013655049872614233,0.0008706682793555576
2016-11-17,0.017470739707494687,0.02365101721737739,0.012516670823791598,0.025716307636262092
2016-11-18,0.00044307833287171583,0.00032519039139566885,0.003745842153851431,-0.019293934240147914
2016-11-21,0.010994254590314556,0.019844284439725524,0.002426040523294537,-0.0027024465131613162
2016-11-22,-0.03304690696337054,0.013439614290647217,0.009679568548303985,0.03603947721674805
2016-11-23,0.007919252093635532,0.006631359567651929,0.0018436073259764374,0.010304965252273535
2016-11-25,0.017403326880956804,0.0,0.004600828782931998,0.018173287121064252
2016-11-28,-0.013434723128671111,-0.0012552679615128737,0.007144143550931181,-0.0026950938729078944
2016-11-29,0.004045196539812945,0.010050523047163251,0.007457312048170239,-0.03339797817354062
2016-11-30,-0.010102920273268645,0.0012436831500619583,-0.021303599773080162,-0.0008967014020552222
2016-12-01,-0.017724529641841236,-0.06521737420662277,0.0009223869527072992,-0.03970439621692412
2016-12-02,0.006816069500909627,0.044518556421587085,0.003317255122927909,-0.002254227571355849
2016-12-05,0.00048696350696553203,0.002862503698620067,0.01065406215225484,0.029371246552803765
2016-12-06,-0.024114898929600614,0.0025370660368089215,0.017629987318662055,-0.0050855909965381585
2016-12-07,-0.004150648639650201,0.0284721667705079,0.04286460959624172,0.03927898836940713
2016-12-08,0.0007269006599788241,0.006151922833736556,0.002740296981358581,-0.004452545532701246
2016-12-09,0.009282339822247687,-0.011005780355771488,-0.030913754348935507,-0.0005720111783587001
2016-12-12,0.013643401010907885,-0.010819095603927797,-0.010750819759708707,0.0013008438960526725
2016-12-13,0.0035187141069707994,0.0009376239052480972,0.009264251017837788,0.02972509618020802
2016-12-14,0.0009749530986018495,0.003434074939515419,-0.0017652466393780486,0.0027252272268023514
2016-12-15,0.0037857779095145094,0.028624678018418948,0.012378507558941099,-0.005586619127426196
2016-12-16,0.0037402300767495067,-0.016636322067306364,-0.004192190724580547,0.02485070240083087
2016-12-19,-0.005425697407289376,-0.002153013946877169,0.013857143702204588,0.0011852284519540124
2016-12-20,-0.006113729271521318,0.005240290239866718,0.00449832516617743,0.02989199578262669
2016-12-21,-0.005867477343222016,-0.0009201495537488613,-0.004133637067608498,-0.005220520683151264
2016-12-22,0.011566179114815611,0.01319802057545405,0.00449670024461768,0.00361092210958347
2016-12-23,0.004971874221899375,-0.003331934478348564,-0.0010330704831685855,0.023458878645067793
2016-12-27,-0.0019352526759082167,0.013070098057327728,0.005170557343589177,0.029014693821664217
2016-12-28,-0.006192168197287851,-0.0129014745202638,-0.005486831923125934,0.0009565849240522617
2016-12-29,0.0015733802599604552,-0.007294899664178844,0.0008619084486318762,-0.02302717301331647
2016-12-30,-0.0037388768655955973,-0.01194124193258439,-0.009302235300405526,-0.0046115136580925364
2017-01-03,0.012015673842029395,-0.01022613114129478,0.014084438053984405,0.015442882835696947
2017-01-04,-0.019165069675600388,0.009392730345325395,0.00857349377099359,0.04608509628379487
2017-01-05,0.005432930033150374,-0.004342678373610909,-0.020571316794150585,-0.0010573016932267087
2017-01-06,0.005055970108772234,-0.001869011903609774,-0.014580774580793876,0.009966895409707854
2017-01-09,0.008158982334132814,0.02309595706634049,-0.0017614454643443134,0.009912262252654847
2017-01-10,0.03259012583825793,0.010677561752428844,0.03652725428132131,-0.006096497424114444
2017-01-11,0.024101442691700115,0.010262556301718906,-0.02179080428032354,-0.0006090579683538655
2017-01-12,-0.019582397307688737,-0.00478052771058457,-0.005395157146311558,-0.0006094291460314594
2017-01-13,-0.0002557054273476522,0.01441009265296378,0.0006997821927925418,0.03554165910672369
2017-01-17,-0.0014593192673839628,-0.01450143879540533,-0.0024478718118524645,-0.009127294759965876
2017-01-18,-0.0010093712104612962,0.011711994735208009,0.02822075129368473,0.011800718170465796
2017-01-19,-0.007555823925401883,0.0017810539013112248,0.02403694916311183,0.02265484584252664
2017-01-20,-0.001990673115259467,0.002666580957220166,-0.007491318460028151,0.003979211340805033
2017-01-23,-0.002618924023601532,-0.002659489213926447,0.01039925568826372,0.017121013222806347
2017-01-24,0.0168236165041471,0.008296140811282493,-0.000332075219186434,0.022858758549190616
2017-01-25,0.050972179954424934,0.011460688288751797,0.008634979030870849,-0.0005499330562692695
2017-01-26,-0.01777146456286338,-0.012783664672203598,0.04329941567001394,-0.007702287210641479
2017-01-27,0.005424975018270661,0.03119516059601546,-0.014991472065175149,0.0017424922931057463
2017-01-30,-0.0016779503438740795,-0.019977397215390935,-0.020666358308109478,-0.009171674163915622
2017-01-31,0.003709376029463307,-0.002620766743278824,0.018648814729950614,0.005186895116227497
2017-02-01,0.0062510724344666535,0.02277377498085209,0.015898541200673133,-0.010677646659077555
2017-02-02,0.004504836426433068,-0.00256980680932839,-0.03335447125335911,0.009268250070681772
2017-02-03,0.002813622562095164,0.010590020976851244,0.003434058046662747,-0.0008746279419173941
2017-02-06,0.004030606202586107,-0.0036818647035155028,-0.006518791353479547,0.02562376061798921
2017-02-07,-0.0010213579326764366,0.010233362612190877,0.015255929469865537,-0.0011251188300628323
2017-02-08,-0.002229277440714661,0.0016879867079806488,0.0,0.01786550436031553
2017-02-09,0.003856694771440905,-0.005336659116941811,0.005816714515323396,0.027167272901938322
2017-02-10,0.00019848452828186147,-0.002541692433640441,0.0022490873121085997,0.00011148636943625334
2017-02-13,0.007342080880749835,0.003963207798690416,-0.02388197345306975,0.04223151490536248
2017-02-14,0.005937788004408473,-0.0064859108884480765,0.011494196711471005,0.0013542446986194445
2017-02-15,0.0025457710052760874,0.007380211735399378,-0.004870189154501325,-0.004341936732680907
2017-02-16,0.006599265415585975,-0.008735117582220453,-0.011256028616852931,-0.03864027372388368
2017-02-17,0.0044215529817359656,0.016818645973021296,0.05461129514390173,0.012195542272078752
2017-02-21,0.010363452333823409,0.025512045637410052,-0.01126403232407902,0.01895455321252637
2017-02-22,-0.00012285475435702686,-0.0019138918935276417,-0.0018986318663675172,-0.013987544509128647
2017-02-23,0.004466741101408989,-0.009586541422230588,-0.01601151409565349,-0.06405612128285887
2017-02-24,0.002053446762354749,0.003872128843291911,0.002255481652654545,0.003945460066550499
2017-02-27,-0.003840633690115114,0.003581472439799116,-0.0006429913370278317,-0.04190663914295778
2017-02-28,0.004046084938317263,-0.005764622345375003,0.005790645368058067,0.015270331412970961
2017-03-01,0.0055495307145772,0.017393324252485964,-0.00303854688818761,0.00011993887695105343
2017-03-02,0.001997052693412993,-0.009769010657382893,0.0032081885848973535,0.0018399484050042325
2017-03-03,0.002989608634144325,0.01041372542506136,0.016309634692959207,0.004351614767985623
2017-03-06,-0.012204716787178493,-0.00027111584317651705,-0.011327767368287223,-0.0014310232140101187
2017-03-07,-0.00754386056607137,0.0029844532559737402,-0.019255388928500206,-0.010429562301419115
2017-03-08,-0.002793979073839714,0.0059501209890191475,-0.0035697336337906505,-0.006918982373962046
2017-03-09,0.010863769548287605,0.005109369270675401,-0.004396570376621889,-0.007979851500776736
2017-03-10,-0.002527085377198812,0.019796499756172148,0.005560880328874251,-0.0049408426009909245
2017-03-13,-0.00036775227787555487,0.008394422708851712,0.005855505514898107,0.010176830680722393
2017-03-14,0.008434468108676096,-0.004422368975138147,-0.007923675366886096,0.04805628371511106
2017-03-15,0.008904458593998577,0.016984239266472745,0.026731936987703042,-0.008798421425113223
2017-03-16,-0.004205378433480456,0.003340378021050139,-0.009525249213693132,0.024713450219121746
2017-03-17,0.008473150333750734,0.005890033310893328,0.01779130679861285,-0.002098847828182704
2017-03-20,0.0002667535760134676,0.007382970019160551,-0.0061418383528126785,0.0016061116267274134
2017-03-21,-0.005439845670241694,-0.025019047295900876,-0.010140896780472142,-0.04291381746799239
2017-03-22,0.0031637518175233748,0.00622077771612739,0.012806112170611117,0.017273078068332337
