Date,Signal,Price
2024-09-16,0,226.77999877929688
2024-09-17,0,227.8699951171875
2024-09-18,0,227.1999969482422
2024-09-19,0,243.9199981689453
2024-09-20,0,238.25
2024-09-23,2,250.0
2024-09-24,2,254.27000427246094
2024-09-25,2,257.0199890136719
2024-09-26,2,254.22000122070312
2024-09-27,2,260.4599914550781
2024-09-30,2,261.6300048828125
2024-10-01,2,258.0199890136719
2024-10-02,2,249.02000427246094
2024-10-03,0,240.66000366210938
2024-10-04,2,250.0800018310547
2024-10-07,0,240.8300018310547
2024-10-08,0,244.5
2024-10-09,0,241.0500030517578
2024-10-10,0,238.77000427246094
2024-10-11,0,217.8000030517578
2024-10-14,2,219.16000366210938
2024-10-15,0,219.57000732421875
2024-10-16,0,221.3300018310547
2024-10-17,0,220.88999938964844
2024-10-18,0,220.6999969482422
2024-10-21,0,218.85000610351562
2024-10-22,0,217.97000122070312
2024-10-23,0,213.64999389648438
2024-10-24,2,260.4800109863281
2024-10-25,2,269.19000244140625
2024-10-28,2,262.510009765625
2024-10-29,2,259.5199890136719
2024-10-30,0,257.54998779296875
2024-10-31,0,249.85000610351562
2024-11-01,0,248.97999572753906
2024-11-04,0,242.83999633789062
2024-11-05,0,251.44000244140625
2024-11-06,2,288.5299987792969
2024-11-07,2,296.9100036621094
2024-11-08,2,321.2200012207031
2024-11-11,0,350.0
2024-11-12,0,328.489990234375
2024-11-13,0,330.239990234375
2024-11-14,0,311.17999267578125
2024-11-15,0,320.7200012207031
2024-11-18,0,338.739990234375
2024-11-19,0,346.0
2024-11-20,0,342.0299987792969
2024-11-21,0,339.6400146484375
2024-11-22,0,352.55999755859375
2024-11-25,0,338.5899963378906
2024-11-26,0,338.2300109863281
2024-11-27,0,332.8900146484375
2024-11-29,0,345.1600036621094
2024-12-02,0,357.0899963378906
2024-12-03,0,351.4200134277344
2024-12-04,0,357.92999267578125
2024-12-05,0,369.489990234375
2024-12-06,0,389.2200012207031
2024-12-09,0,389.7900085449219
2024-12-10,0,400.989990234375
2024-12-11,0,424.7699890136719
2024-12-12,0,418.1000061035156
2024-12-13,0,436.2300109863281
2024-12-16,0,463.0199890136719
2024-12-17,0,479.8599853515625
2024-12-18,0,440.1300048828125
2024-12-19,0,436.1700134277344
2024-12-20,0,421.05999755859375
2024-12-23,0,430.6000061035156
2024-12-24,0,462.2799987792969
2024-12-26,0,454.1300048828125
2024-12-27,0,431.6600036621094
2024-12-30,0,417.4100036621094
2024-12-31,0,403.8399963378906
2025-01-02,0,379.2799987792969
2025-01-03,0,410.44000244140625
2025-01-06,0,411.04998779296875
2025-01-07,0,394.3599853515625
2025-01-08,0,394.94000244140625
2025-01-10,0,394.739990234375
2025-01-13,0,403.30999755859375
2025-01-14,0,396.3599853515625
2025-01-15,0,428.2200012207031
2025-01-16,0,413.82000732421875
2025-01-17,0,426.5
2025-01-21,0,424.07000732421875
2025-01-22,0,415.1099853515625
2025-01-23,0,412.3800048828125
2025-01-24,0,406.5799865722656
2025-01-27,0,397.1499938964844
2025-01-28,0,398.0899963378906
2025-01-29,0,389.1000061035156
2025-01-30,0,400.2799987792969
2025-01-31,0,404.6000061035156
2025-02-03,0,383.67999267578125
2025-02-04,0,392.2099914550781
2025-02-05,0,378.1700134277344
2025-02-06,0,374.32000732421875
2025-02-07,0,361.6199951171875
2025-02-10,0,350.7300109863281
2025-02-11,0,328.5
2025-02-12,0,336.510009765625
2025-02-13,0,355.94000244140625
2025-02-14,0,355.8399963378906
2025-02-18,0,354.1099853515625
2025-02-19,0,360.55999755859375
2025-02-20,0,354.3999938964844
2025-02-21,2,337.79998779296875
2025-02-24,2,330.5299987792969
2025-02-25,2,302.79998779296875
2025-02-26,2,290.79998779296875
2025-02-27,2,281.95001220703125
2025-02-28,2,292.9800109863281
2025-03-03,2,284.6499938964844
2025-03-04,2,272.0400085449219
2025-03-05,2,279.1000061035156
2025-03-06,2,263.45001220703125
2025-03-07,2,262.6700134277344
2025-03-10,2,222.14999389648438
2025-03-11,2,230.5800018310547
2025-03-12,2,248.08999633789062
2025-03-13,2,240.67999267578125
2025-03-14,2,249.97999572753906
2025-03-17,2,238.00999450683594
2025-03-18,2,225.30999755859375
2025-03-19,2,235.86000061035156
2025-03-20,2,236.25999450683594
2025-03-21,2,248.7100067138672
2025-03-24,0,278.3900146484375
2025-03-25,0,288.1400146484375
2025-03-26,0,272.05999755859375
2025-03-27,0,273.1300048828125
2025-03-28,0,263.54998779296875
2025-03-31,0,259.1600036621094
2025-04-01,0,268.4599914550781
2025-04-02,0,282.760009765625
2025-04-03,0,267.2799987792969
2025-04-04,0,239.42999267578125
2025-04-07,0,233.2899932861328
2025-04-08,2,221.86000061035156
2025-04-09,0,272.20001220703125
2025-04-10,0,252.39999389648438
2025-04-11,0,252.30999755859375
2025-04-14,0,252.35000610351562
2025-04-15,0,254.11000061035156
2025-04-16,0,241.5500030517578
2025-04-17,0,241.3699951171875
2025-04-21,2,227.5
2025-04-22,0,237.97000122070312
2025-04-23,0,250.74000549316406
2025-04-24,0,259.510009765625
2025-04-25,0,284.95001220703125
2025-04-28,2,285.8800048828125
2025-04-29,2,292.0299987792969
2025-04-30,0,282.1600036621094
2025-05-01,0,280.5199890136719
2025-05-02,0,287.2099914550781
2025-05-05,0,280.260009765625
2025-05-06,0,275.3500061035156
2025-05-07,0,276.2200012207031
2025-05-08,0,284.82000732421875
2025-05-09,0,298.260009765625
2025-05-12,2,318.3800048828125
2025-05-13,2,334.07000732421875
2025-05-14,0,347.67999267578125
2025-05-15,0,342.82000732421875
2025-05-16,0,349.9800109863281
2025-05-19,0,342.0899963378906
2025-05-20,0,343.82000732421875
2025-05-21,0,334.6199951171875
2025-05-22,0,341.0400085449219
2025-05-23,0,339.3399963378906
2025-05-27,0,362.8900146484375
2025-05-28,0,356.8999938964844
2025-05-29,0,358.42999267578125
2025-05-30,0,346.4599914550781
2025-06-02,0,342.69000244140625
2025-06-03,0,344.2699890136719
2025-06-04,0,332.04998779296875
2025-06-05,0,284.70001220703125
2025-06-06,0,295.1400146484375
2025-06-09,0,308.5799865722656
2025-06-10,0,326.0899963378906
2025-06-11,0,326.42999267578125
2025-06-12,0,319.1099853515625
2025-06-13,0,325.30999755859375
2025-06-16,0,329.1300048828125
2025-06-17,0,316.3500061035156
2025-06-18,0,322.04998779296875
2025-06-20,0,322.1600036621094
2025-06-23,0,348.67999267578125
2025-06-24,0,340.4700012207031
2025-06-25,0,327.54998779296875
2025-06-26,0,325.7799987792969
2025-06-27,0,323.6300048828125
2025-06-30,0,317.6600036621094
2025-07-01,0,300.7099914550781
2025-07-02,0,315.6499938964844
2025-07-03,0,315.3500061035156
2025-07-07,0,293.94000244140625
2025-07-08,0,297.80999755859375
2025-07-09,0,295.8800048828125
2025-07-10,0,309.8699951171875
2025-07-11,0,313.510009765625
2025-07-14,0,316.8999938964844
2025-07-15,0,310.7799987792969
2025-07-16,0,321.6700134277344
2025-07-17,0,319.4100036621094
2025-07-18,0,329.6499938964844
2025-07-21,0,328.489990234375
2025-07-22,0,332.1099853515625
2025-07-23,0,332.55999755859375
2025-07-24,0,305.29998779296875
2025-07-25,0,316.05999755859375
2025-07-28,0,325.5899963378906
2025-07-29,0,321.20001220703125
2025-07-30,0,319.0400085449219
2025-07-31,0,308.2699890136719
2025-08-01,0,302.6300048828125
2025-08-04,0,309.260009765625
2025-08-05,0,308.7200012207031
2025-08-06,0,319.9100036621094
2025-08-07,0,322.2699890136719
2025-08-08,0,329.6499938964844
2025-08-11,0,339.0299987792969
2025-08-12,0,340.8399963378906
2025-08-13,0,339.3800048828125
2025-08-14,0,335.5799865722656
2025-08-15,0,330.55999755859375
2025-08-18,0,335.1600036621094
2025-08-19,0,329.30999755859375
2025-08-20,0,323.8999938964844
2025-08-21,0,320.1099853515625
2025-08-22,0,340.010009765625
2025-08-25,0,346.6000061035156
2025-08-26,0,351.6700134277344
2025-08-27,0,349.6000061035156
2025-08-28,0,345.9800109863281
2025-08-29,0,333.8699951171875
2025-09-02,0,329.3599853515625
2025-09-03,0,334.0899963378906
2025-09-04,0,338.5299987792969
2025-09-05,0,350.8399963378906
2025-09-08,0,346.3999938964844
2025-09-09,0,346.9700012207031
2025-09-10,0,347.7900085449219
2025-09-11,0,368.80999755859375
2025-09-12,0,395.94000244140625
2025-09-15,0,410.0400085449219
2025-09-16,0,421.6199951171875
2025-09-17,0,425.8599853515625
2025-09-18,0,416.8500061035156
2025-09-19,0,426.07000732421875
2025-09-22,0,434.2099914550781
2025-09-23,0,425.8500061035156
2025-09-24,0,442.7900085449219
2025-09-25,0,423.3900146484375
2025-09-26,0,440.3999938964844
2025-09-29,0,443.2099914550781
2025-09-30,0,444.7200012207031
2025-10-01,0,459.4599914550781
2025-10-02,0,436.0
2025-10-03,0,429.8299865722656
2025-10-06,0,453.25
2025-10-07,0,433.0899963378906
2025-10-08,0,438.69000244140625
2025-10-09,0,435.5400085449219
2025-10-10,0,413.489990234375
2025-10-13,0,435.8999938964844
2025-10-14,0,429.239990234375
2025-10-15,0,435.1499938964844
2025-10-16,0,428.75
2025-10-17,0,439.30999755859375
2025-10-20,0,447.42999267578125
2025-10-21,0,442.6000061035156
2025-10-22,0,438.9700012207031
2025-10-23,0,448.9800109863281
2025-10-24,0,433.7200012207031
2025-10-27,0,452.4200134277344
2025-10-28,0,460.54998779296875
2025-10-29,0,461.510009765625
2025-10-30,0,440.1000061035156
2025-10-31,0,456.55999755859375
2025-11-03,0,468.3699951171875
2025-11-04,0,444.260009765625
2025-11-05,0,462.07000732421875
2025-11-06,0,445.9100036621094
2025-11-07,0,429.5199890136719
2025-11-10,0,445.2300109863281
2025-11-11,0,439.6199951171875
2025-11-12,0,430.6000061035156
2025-11-13,0,401.989990234375
2025-11-14,0,404.3500061035156
2025-11-17,0,408.9200134277344
2025-11-18,0,401.25
2025-11-19,0,403.989990234375
2025-11-20,0,395.2300109863281
2025-11-21,0,391.0899963378906
2025-11-24,0,417.7799987792969
2025-11-25,0,419.3999938964844
2025-11-26,0,426.5799865722656
2025-11-28,0,430.1700134277344
2025-12-01,0,430.1400146484375
2025-12-02,0,429.239990234375
2025-12-03,0,446.739990234375
2025-12-04,0,454.5299987792969
2025-12-05,0,455.0
2025-12-08,0,439.5799865722656
2025-12-09,0,445.1700134277344
2025-12-10,0,451.45001220703125
2025-12-11,0,446.8900146484375
2025-12-12,0,458.9599914550781
2025-12-15,0,475.30999755859375
2025-12-16,0,489.8800048828125
2025-12-17,0,467.260009765625
2025-12-18,0,483.3699951171875
2025-12-19,0,481.20001220703125
2025-12-22,0,488.7300109863281
2025-12-23,0,485.55999755859375
2025-12-24,0,485.3999938964844
2025-12-26,0,475.19000244140625
2025-12-29,0,459.6400146484375
2025-12-30,0,454.42999267578125
2025-12-31,0,449.7200012207031
